门架名称,状态,车辆编号,车型,轨迹编号,时间戳
门架9,正常,车005439,客车,1.0,1645842536.0
门架10,正常,车005439,客车,1.0,1645842616.0
门架11,正常,车005439,客车,1.0,1645842877.0
门架1,正常,车005440,货车,1.0,1645883200.0
门架2,正常,车005440,货车,1.0,1645888190.0
门架4,正常,车005441,客车,1.0,1645756685.0
门架5,正常,车005441,客车,1.0,1645756990.0
门架6,漏过,车005442,客车,1.0,1645659510.5
门架4,正常,车005442,客车,1.0,1645659050.0
门架5,正常,车005442,客车,1.0,1645659345.0
门架7,正常,车005442,客车,1.0,1645659676.0
门架8,正常,车005442,客车,1.0,1645660335.0
门架9,正常,车005442,客车,1.0,1645660661.0
门架10,正常,车005442,客车,1.0,1645660745.0
门架1,正常,车005443,客车,1.0,1645605215.0
门架2,正常,车005443,客车,1.0,1645607420.0
门架3,正常,车005443,客车,1.0,1645607495.0
门架4,正常,车005444,货车,1.0,1645545450.0
门架5,正常,车005444,货车,1.0,1645545960.0
门架6,正常,车005444,货车,1.0,1645546160.0
门架7,正常,车005444,货车,1.0,1645546430.0
门架8,正常,车005444,货车,1.0,1645547319.0
门架9,正常,车005444,货车,1.0,1645547820.0
门架10,正常,车005444,货车,1.0,1645547930.0
门架11,正常,车005444,货车,1.0,1645548214.0
门架12,正常,车005444,货车,1.0,1645548780.0
门架13,正常,车005444,货车,1.0,1645548955.0
门架10,正常,车005445,货车,1.0,1645595950.0
门架11,正常,车005445,货车,1.0,1645596200.0
门架12,正常,车005445,货车,1.0,1645596722.0
门架13,正常,车005445,货车,1.0,1645596882.0
门架14,正常,车005445,货车,1.0,1645597230.0
门架10,正常,车005445,货车,2.0,1645680281.0
门架11,正常,车005445,货车,2.0,1645680555.0
门架12,正常,车005445,货车,2.0,1645681226.0
门架13,正常,车005445,货车,2.0,1645681259.0
门架6,漏过,车005446,货车,1.0,1645611320.5
门架1,正常,车005446,货车,1.0,1645602171.0
门架2,正常,车005446,货车,1.0,1645610025.0
门架3,正常,车005446,货车,1.0,1645610130.0
门架4,正常,车005446,货车,1.0,1645610740.0
门架5,正常,车005446,货车,1.0,1645611120.0
门架7,正常,车005446,货车,1.0,1645611521.0
门架8,正常,车005446,货车,1.0,1645612521.0
门架9,正常,车005446,货车,1.0,1645612940.0
门架10,正常,车005446,货车,1.0,1645613045.0
门架11,正常,车005446,货车,1.0,1645613300.0
门架12,正常,车005446,货车,1.0,1645613890.0
门架13,正常,车005446,货车,1.0,1645613961.0
门架14,正常,车005446,货车,1.0,1645614387.0
门架15,正常,车005446,货车,1.0,1645615371.0
门架10,正常,车005447,货车,1.0,1645474675.0
门架11,正常,车005447,货车,1.0,1645474924.0
门架12,正常,车005447,货车,1.0,1645475404.0
门架13,正常,车005447,货车,1.0,1645475530.0
门架14,正常,车005447,货车,1.0,1645475990.0
门架15,正常,车005447,货车,1.0,1645479135.0
门架10,正常,车005447,货车,2.0,1645564570.0
门架10,正常,车005447,货车,3.0,1645649920.0
门架11,正常,车005447,货车,3.0,1645650179.0
门架12,正常,车005447,货车,3.0,1645650755.0
门架13,正常,车005447,货车,3.0,1645650920.0
门架14,正常,车005447,货车,3.0,1645651510.0
门架15,正常,车005447,货车,3.0,1645653100.0
门架10,正常,车005447,货车,4.0,1645907580.0
门架11,正常,车005447,货车,4.0,1645907859.0
门架12,正常,车005447,货车,4.0,1645908575.0
门架13,正常,车005447,货车,4.0,1645908720.0
门架14,正常,车005447,货车,4.0,1645909280.0
门架15,正常,车005447,货车,4.0,1645912555.0
门架1,正常,车005448,客车,1.0,1645833695.0
门架2,正常,车005448,客车,1.0,1645835045.0
门架3,正常,车005448,客车,1.0,1645835110.0
门架7,正常,车005449,客车,1.0,1645935075.0
门架8,正常,车005449,客车,1.0,1645935731.0
门架9,正常,车005449,客车,1.0,1645937520.0
门架10,正常,车005449,客车,1.0,1645937606.0
门架7,正常,车005450,客车,1.0,1645488995.0
门架8,正常,车005450,客车,1.0,1645489583.0
门架9,正常,车005450,客车,1.0,1645489883.0
门架10,正常,车005450,客车,1.0,1645489950.0
门架7,正常,车005451,客车,1.0,1645769261.0
门架8,正常,车005451,客车,1.0,1645769881.0
门架9,正常,车005451,客车,1.0,1645770226.0
门架10,正常,车005451,客车,1.0,1645770314.0
门架11,正常,车005451,客车,1.0,1645770521.0
门架12,正常,车005451,客车,1.0,1645770856.0
门架13,正常,车005451,客车,1.0,1645770946.0
门架14,正常,车005451,客车,1.0,1645771301.0
门架15,正常,车005451,客车,1.0,1645773518.0
门架1,正常,车005452,货车,1.0,1645792656.0
门架2,正常,车005452,货车,1.0,1645794490.0
门架3,正常,车005452,货车,1.0,1645794565.0
门架4,正常,车005453,货车,1.0,1645836731.0
门架5,正常,车005453,货车,2.0,1645839551.0
门架6,正常,车005453,货车,2.0,1645839695.0
门架7,正常,车005453,货车,2.0,1645839921.0
门架8,正常,车005453,货车,2.0,1645840626.0
门架9,正常,车005453,货车,2.0,1645841003.0
门架10,正常,车005453,货车,2.0,1645841096.0
门架11,正常,车005453,货车,2.0,1645841307.0
门架4,正常,车005453,货车,3.0,1645921185.0
门架5,正常,车005453,货车,3.0,1645921536.0
门架6,正常,车005453,货车,3.0,1645921695.0
门架7,正常,车005453,货车,3.0,1645921930.0
门架8,正常,车005453,货车,3.0,1645922652.0
门架9,正常,车005453,货车,3.0,1645923021.0
门架10,正常,车005453,货车,3.0,1645923116.0
门架11,正常,车005453,货车,3.0,1645923388.0
门架5,正常,车005454,客车,1.0,1645760276.0
门架6,正常,车005454,客车,1.0,1645760395.0
门架7,正常,车005454,客车,1.0,1645760565.0
门架8,正常,车005454,客车,1.0,1645761135.0
门架9,正常,车005454,客车,1.0,1645761443.0
门架10,正常,车005454,客车,1.0,1645761515.0
门架4,正常,车005455,客车,1.0,1645881315.0
门架1,正常,车005456,客车,1.0,1645957586.0
门架2,正常,车005456,客车,1.0,1645958896.0
门架3,正常,车005456,客车,1.0,1645958972.0
门架4,正常,车005456,客车,1.0,1645959391.0
门架1,正常,车005457,客车,1.0,1645604966.0
门架2,正常,车005457,客车,1.0,1645606732.0
门架3,正常,车005457,客车,1.0,1645606811.0
门架4,正常,车005457,客车,1.0,1645607335.0
门架6,正常,车005458,货车,1.0,1645770662.0
门架6,正常,车005458,货车,2.0,1645916020.0
门架7,正常,车005458,货车,3.0,1645928175.0
门架8,正常,车005458,货车,3.0,1645929093.0
门架9,正常,车005458,货车,3.0,1645929576.0
门架4,正常,车005459,客车,1.0,1645503942.0
门架5,正常,车005459,客车,1.0,1645504261.0
门架6,正常,车005459,客车,1.0,1645504391.0
门架7,正常,车005459,客车,1.0,1645504571.0
门架8,正常,车005459,客车,1.0,1645505275.0
门架9,正常,车005459,客车,1.0,1645505625.0
门架10,正常,车005459,客车,1.0,1645505716.0
门架11,正常,车005459,客车,1.0,1645506026.0
门架12,正常,车005459,客车,1.0,1645506337.0
门架13,正常,车005459,客车,1.0,1645506391.0
门架14,正常,车005459,客车,1.0,1645506742.0
门架4,正常,车005459,客车,2.0,1645585955.0
门架5,正常,车005459,客车,2.0,1645586262.0
门架6,正常,车005459,客车,2.0,1645586391.0
门架7,正常,车005459,客车,2.0,1645586591.0
门架8,正常,车005459,客车,2.0,1645587225.0
门架9,正常,车005459,客车,2.0,1645587561.0
门架10,正常,车005459,客车,2.0,1645587644.0
门架11,正常,车005459,客车,2.0,1645587871.0
门架12,正常,车005459,客车,2.0,1645588191.0
门架13,正常,车005459,客车,2.0,1645588295.0
门架14,正常,车005459,客车,2.0,1645588686.0
门架15,正常,车005459,客车,2.0,1645589406.0
门架6,漏过,车005459,客车,3.0,1645615393.0
门架5,正常,车005459,客车,3.0,1645615235.0
门架7,正常,车005459,客车,3.0,1645615551.0
门架8,正常,车005459,客车,3.0,1645616170.0
门架9,正常,车005459,客车,3.0,1645616486.0
门架10,正常,车005459,客车,3.0,1645616560.0
门架11,正常,车005459,客车,3.0,1645616740.0
门架12,正常,车005459,客车,3.0,1645617136.0
门架13,正常,车005459,客车,3.0,1645617155.0
门架14,正常,车005459,客车,3.0,1645617511.0
门架15,正常,车005459,客车,3.0,1645618211.0
门架5,漏过,车005459,客车,4.0,1645668280.0
门架6,漏过,车005459,客车,4.0,1645668280.0
门架6,漏过,车005459,客车,4.0,1645669123.5
门架7,漏过,车005459,客车,4.0,1645669123.5
门架4,正常,车005459,客车,4.0,1645667955.0
门架7,正常,车005459,客车,4.0,1645668605.0
门架5,正常,车005459,客车,4.0,1645668951.0
门架8,正常,车005459,客车,4.0,1645669296.0
门架9,正常,车005459,客车,4.0,1645669645.0
门架10,正常,车005459,客车,4.0,1645669726.0
门架11,正常,车005459,客车,4.0,1645669915.0
门架12,正常,车005459,客车,4.0,1645670291.0
门架13,正常,车005459,客车,4.0,1645670440.0
门架14,正常,车005459,客车,4.0,1645670836.0
门架15,正常,车005459,客车,4.0,1645671606.0
门架7,正常,车005459,客车,5.0,1645683884.0
门架8,正常,车005459,客车,5.0,1645684516.0
门架9,正常,车005459,客车,5.0,1645684840.0
门架10,正常,车005459,客车,5.0,1645684915.0
门架11,正常,车005459,客车,5.0,1645685156.0
门架12,正常,车005459,客车,5.0,1645685433.0
门架13,正常,车005459,客车,5.0,1645685515.0
门架14,正常,车005459,客车,5.0,1645685845.0
门架15,正常,车005459,客车,5.0,1645686615.0
门架7,正常,车005459,客车,6.0,1645769215.0
门架8,正常,车005459,客车,6.0,1645769821.0
门架9,正常,车005459,客车,6.0,1645770125.0
门架10,正常,车005459,客车,6.0,1645770205.0
门架11,正常,车005459,客车,6.0,1645770409.0
门架12,正常,车005459,客车,6.0,1645770793.0
门架13,正常,车005459,客车,6.0,1645770832.0
门架14,正常,车005459,客车,6.0,1645771257.0
门架5,正常,车005459,客车,7.0,1645835930.0
门架6,正常,车005459,客车,7.0,1645836050.0
门架7,正常,车005459,客车,7.0,1645836236.0
门架8,正常,车005459,客车,7.0,1645836805.0
门架9,正常,车005459,客车,7.0,1645837120.0
门架10,正常,车005459,客车,7.0,1645837195.0
门架11,正常,车005459,客车,7.0,1645837370.0
门架12,正常,车005459,客车,7.0,1645837776.0
门架13,正常,车005459,客车,7.0,1645837790.0
门架14,正常,车005459,客车,7.0,1645838145.0
门架7,正常,车005459,客车,8.0,1645856581.0
门架8,正常,车005459,客车,8.0,1645857275.0
门架9,正常,车005459,客车,8.0,1645857635.0
门架10,正常,车005459,客车,8.0,1645857721.0
门架11,正常,车005459,客车,8.0,1645858026.0
门架12,正常,车005459,客车,8.0,1645858273.0
门架13,正常,车005459,客车,8.0,1645858465.0
门架14,正常,车005459,客车,8.0,1645858705.0
门架10,正常,车005461,货车,1.0,1645861985.0
门架11,正常,车005461,货车,1.0,1645862263.0
门架12,正常,车005461,货车,1.0,1645862757.0
门架13,正常,车005461,货车,1.0,1645863028.0
门架14,正常,车005461,货车,1.0,1645863345.0
门架15,正常,车005461,货车,1.0,1645864509.0
门架1,正常,车005462,客车,1.0,1645613421.0
门架2,正常,车005462,客车,1.0,1645615122.0
门架3,正常,车005462,客车,1.0,1645615198.0
门架5,正常,车005463,客车,1.0,1645583800.0
门架6,正常,车005463,客车,1.0,1645583925.0
门架7,正常,车005463,客车,1.0,1645584111.0
门架8,正常,车005463,客车,1.0,1645584770.0
门架9,正常,车005463,客车,1.0,1645585105.0
门架10,正常,车005463,客车,1.0,1645585181.0
门架11,正常,车005463,客车,1.0,1645585366.0
门架12,正常,车005463,客车,1.0,1645585796.0
门架13,正常,车005463,客车,1.0,1645585931.0
门架14,正常,车005463,客车,1.0,1645586140.0
门架15,正常,车005463,客车,1.0,1645586896.0
门架6,漏过,车005463,客车,2.0,1645620536.5
门架5,正常,车005463,客车,2.0,1645620389.0
门架7,正常,车005463,客车,2.0,1645620684.0
门架8,正常,车005463,客车,2.0,1645621270.0
门架9,正常,车005463,客车,2.0,1645621580.0
门架10,正常,车005463,客车,2.0,1645621660.0
门架11,正常,车005463,客车,2.0,1645621835.0
门架12,正常,车005463,客车,2.0,1645622211.0
门架13,正常,车005463,客车,2.0,1645622305.0
门架14,正常,车005463,客车,2.0,1645622620.0
门架15,正常,车005463,客车,2.0,1645623335.0
门架7,正常,车005463,客车,3.0,1645689631.0
门架8,正常,车005463,客车,3.0,1645690281.0
门架9,正常,车005463,客车,3.0,1645690640.0
门架10,正常,车005463,客车,3.0,1645690727.0
门架11,正常,车005463,客车,3.0,1645690936.0
门架12,正常,车005463,客车,3.0,1645691431.0
门架13,正常,车005463,客车,3.0,1645691432.0
门架14,正常,车005463,客车,3.0,1645691725.0
门架15,正常,车005463,客车,3.0,1645693726.0
门架5,正常,车005463,客车,4.0,1645787465.0
门架6,正常,车005463,客车,4.0,1645787596.0
门架7,正常,车005463,客车,4.0,1645787845.0
门架5,正常,车005463,客车,5.0,1645790944.0
门架6,正常,车005463,客车,5.0,1645791070.0
门架7,正常,车005463,客车,5.0,1645791244.0
门架8,正常,车005463,客车,5.0,1645791859.0
门架9,正常,车005463,客车,5.0,1645792181.0
门架10,正常,车005463,客车,5.0,1645792265.0
门架11,正常,车005463,客车,5.0,1645792461.0
门架12,正常,车005463,客车,5.0,1645792860.0
门架13,正常,车005463,客车,5.0,1645792960.0
门架14,正常,车005463,客车,5.0,1645793265.0
门架15,正常,车005463,客车,5.0,1645794015.0
门架7,正常,车005463,客车,6.0,1645845231.0
门架8,正常,车005463,客车,6.0,1645845852.0
门架9,正常,车005463,客车,6.0,1645846192.0
门架10,正常,车005463,客车,6.0,1645846275.0
门架11,正常,车005463,客车,6.0,1645846513.0
门架12,正常,车005463,客车,6.0,1645846896.0
门架13,正常,车005463,客车,6.0,1645846898.0
门架14,正常,车005463,客车,6.0,1645847296.0
门架15,正常,车005463,客车,6.0,1645847991.0
门架7,正常,车005463,客车,7.0,1645877079.0
门架8,正常,车005463,客车,7.0,1645877690.0
门架9,正常,车005463,客车,7.0,1645878026.0
门架10,正常,车005463,客车,7.0,1645878111.0
门架11,正常,车005463,客车,7.0,1645878296.0
门架12,正常,车005463,客车,7.0,1645878668.0
门架13,正常,车005463,客车,7.0,1645878826.0
门架14,正常,车005463,客车,7.0,1645879094.0
门架15,正常,车005463,客车,7.0,1645879807.0
门架7,正常,车005463,客车,8.0,1645953321.0
门架8,正常,车005463,客车,8.0,1645953975.0
门架9,正常,车005463,客车,8.0,1645954336.0
门架10,正常,车005463,客车,8.0,1645954425.0
门架11,正常,车005463,客车,8.0,1645954646.0
门架12,正常,车005463,客车,8.0,1645955017.0
门架13,正常,车005463,客车,8.0,1645955186.0
门架14,正常,车005463,客车,8.0,1645955505.0
门架15,正常,车005463,客车,8.0,1645957026.0
门架3,正常,车005464,货车,1.0,1645522301.0
门架3,正常,车005464,货车,2.0,1645673366.0
门架2,正常,车005465,货车,1.0,1645871996.0
门架3,正常,车005465,货车,1.0,1645872065.0
门架1,正常,车005465,货车,2.0,1645938550.0
门架2,正常,车005465,货车,2.0,1645941241.0
门架3,正常,车005465,货车,2.0,1645941336.0
门架11,正常,车005466,客车,1.0,1645526105.0
门架12,正常,车005466,客车,1.0,1645526573.0
门架13,正常,车005466,客车,1.0,1645526593.0
门架14,正常,车005466,客车,1.0,1645526987.0
门架15,正常,车005466,客车,1.0,1645527752.0
门架4,正常,车005467,客车,1.0,1645516365.0
门架5,正常,车005467,客车,2.0,1645577120.0
门架6,正常,车005467,客车,2.0,1645577240.0
门架7,正常,车005467,客车,2.0,1645577420.0
门架8,正常,车005467,客车,2.0,1645578031.0
门架9,正常,车005467,客车,2.0,1645579045.0
门架10,正常,车005467,客车,2.0,1645579130.0
门架14,正常,车005468,客车,1.0,1645774922.0
门架15,正常,车005468,客车,1.0,1645775646.0
门架14,正常,车005468,客车,2.0,1645940842.0
门架15,正常,车005468,客车,2.0,1645941611.0
门架7,正常,车005469,客车,1.0,1645600150.0
门架8,正常,车005469,客车,1.0,1645600776.0
门架9,正常,车005469,客车,1.0,1645601096.0
门架10,正常,车005469,客车,1.0,1645601176.0
门架11,正常,车005469,客车,1.0,1645601356.0
门架12,正常,车005469,客车,1.0,1645601716.0
门架13,正常,车005469,客车,1.0,1645601856.0
门架14,正常,车005469,客车,1.0,1645602203.0
门架15,正常,车005469,客车,1.0,1645602963.0
门架3,正常,车005470,客车,1.0,1645701885.0
门架1,正常,车005471,客车,1.0,1645941093.0
门架2,正常,车005471,客车,1.0,1645942611.0
门架3,正常,车005471,客车,1.0,1645942714.0
门架10,正常,车005472,货车,1.0,1645681506.0
门架11,正常,车005472,货车,1.0,1645681872.0
门架12,正常,车005472,货车,1.0,1645682302.0
门架13,正常,车005472,货车,1.0,1645682356.0
门架14,正常,车005472,货车,1.0,1645682796.0
门架10,正常,车005472,货车,2.0,1645760000.0
门架11,正常,车005472,货车,2.0,1645760276.0
门架12,正常,车005472,货车,2.0,1645760806.0
门架13,正常,车005472,货车,2.0,1645760887.0
门架14,正常,车005472,货车,2.0,1645761357.0
门架7,正常,车005473,客车,1.0,1645488811.0
门架8,正常,车005473,客车,1.0,1645489486.0
门架9,正常,车005473,客车,1.0,1645489846.0
门架10,正常,车005473,客车,1.0,1645489935.0
门架11,正常,车005473,客车,1.0,1645490236.0
门架5,正常,车005473,客车,2.0,1645787094.0
门架6,正常,车005473,客车,2.0,1645787240.0
门架7,正常,车005473,客车,2.0,1645787483.0
门架8,正常,车005473,客车,2.0,1645788199.0
门架9,正常,车005473,客车,2.0,1645788585.0
门架10,正常,车005473,客车,2.0,1645788687.0
门架11,正常,车005473,客车,2.0,1645789076.0
门架11,正常,车005474,客车,1.0,1645865509.0
